,comment_id,treated,nltk_com_sen_pos,nltk_com_sen_neg,nltk_com_sen_neutral,nltk_sub_sen_pos,nltk_sub_sen_neg,nltk_sub_sen_neutral,nltk_title_sen_pos,nltk_title_sen_neg,nltk_title_sen_neutral,nltk_sim_sen,percent_adj,topic_model_0,topic_model_1,topic_model_2,topic_model_3,topic_model_4,topic_model_5,topic_model_6,topic_model_7,topic_model_8,topic_model_9,topic_model_10,topic_model_11,topic_model_12,topic_model_13,topic_model_14,Unnamed: 0_y,submmiter_commenter_tfidf_cos_sim,delta,comment_depth,commenter_number_submission,submitter_number_submission,number_of_comments_in_tree_from_submitter,number_of_respond_by_submitter_total,respond_to_comment_user_responses_ratio,submitter_seniority_days,is_first_comment_in_tree,commenter_number_comment,submitter_number_comment,number_of_comments_in_tree_by_comment_user,number_of_respond_by_submitter,respond_to_comment_user_all_ratio,respond_total_ratio,commenter_seniority_days,time_ratio,comment_len,submission_len,title_len,time_between_messages,time_until_first_comment,time_between_comment_first_comment
367,dl3rt1k,1.0,0.18100000000000002,0.040999999999999995,0.778,0.133,0.025,0.841,0.452,0.0,0.5479999999999999,0.997192133807208,0.10377358490566037,0.0007092217565514147,0.17955000698566434,0.0007092215237207711,0.6506773233413696,0.0007092211162671447,0.0007092212326824665,0.0007092216983437537,0.0007092204177752137,0.013718786649405956,0.01830601319670677,0.022807268425822255,0.0007092216983437537,0.052184972912073135,0.0007092215237207711,0.05708182603120804,372,0.249260229806,1,2,7,1,3,3,0.3333333333333333,243,0,1115,7,1,1,0.012658227848101266,0.0379746835443038,1448,0.059303824666953164,1250,2046,31,1.17,276.0,4378.0
368,dvaf06t,0.0,0.201,0.059000000000000004,0.74,0.142,0.115,0.7440000000000001,0.0,0.0,1.0,0.9943786498682434,0.03690036900369004,0.0002710031985770911,0.0002710031985770911,0.03788548335433006,0.20259517431259155,0.00027100395527668303,0.07961882650852202,0.03361309692263603,0.0810396671295166,0.000271003256784752,0.00027100395527668303,0.35984116792678833,0.00027100328588858247,0.00027100331499241287,0.03417592868208885,0.16933363676071167,373,0.260976747606,1,0,0,54,1,1,0.0,1336,1,12,1569,0,0,0.0,0.125,412,0.0462085308056872,2757,1330,52,6.19,1053.0,21735.0
369,dge5dd5,0.0,0.109,0.068,0.823,0.142,0.128,0.73,0.0,0.467,0.5329999999999999,0.9942732050163776,0.07352941176470587,0.0009661842486821117,0.0009661839576438068,0.0009661841904744506,0.0009661862277425827,0.0009661857620812954,0.0009661864605732262,0.0009661844815127553,0.1966620236635208,0.0009661844815127553,0.0009661839576438068,0.5578824281692505,0.0009661853546276687,0.06468676030635834,0.01818526536226273,0.1529216468334198,374,0.19637436351,1,6,0,1,4,4,0.0,350,1,150,4,0,0,0.0,0.11428571428571427,710,0.3280881195908733,644,1288,31,0.42,834.0,1708.0
370,dihvuda,0.0,0.135,0.085,0.7809999999999999,0.121,0.081,0.7979999999999999,0.18899999999999997,0.0,0.8109999999999999,0.99976521675035,0.07692307692307693,0.022157985717058185,0.2481946498155594,0.0010582017712295058,0.2170827090740204,0.0010582032846286893,0.0010582038667052984,0.0010582034010440113,0.0010582027025520804,0.0010582018876448274,0.0010582020040601492,0.4769358038902282,0.0010582079412415624,0.025046853348612785,0.0010582029353827238,0.0010582016548141835,375,0.205157200587,1,0,2,1,3,3,0.0,301,1,471,3,0,0,0.0,0.09090909090909093,1571,0.0,710,3002,95,0.41,0.0,2511.0
371,dihutk9,1.0,0.122,0.048,0.83,0.121,0.081,0.7979999999999999,0.18899999999999997,0.0,0.8109999999999999,0.9990710907360999,0.07905982905982906,0.008552446961402893,0.2715572118759155,0.0732344388961792,0.26679354906082153,0.10123315453529358,0.00030581129249185324,0.0518619604408741,0.0142887057736516,0.056930437684059136,0.027592163532972336,0.022373292595148087,0.009533604606986046,0.034897685050964355,0.013858831487596037,0.04698670655488968,376,0.12454916527000001,1,0,0,1,2,2,0.0,301,1,1,2,0,0,0.0,0.060606060606060615,363,0.0,2666,3002,95,0.23,0.0,1426.0
372,dihvccc,0.0,0.13699999999999998,0.039,0.8240000000000001,0.121,0.081,0.7979999999999999,0.18899999999999997,0.0,0.8109999999999999,0.9984751208160852,0.06584362139917696,0.051948994398117065,0.2707650065422058,0.0006289315060712397,0.1713276207447052,0.0006289319717325269,0.04454119130969048,0.07938847690820694,0.012422380968928335,0.0006289322045631707,0.02365474030375481,0.2307876944541931,0.042025908827781684,0.014139142818748953,0.0006289316224865615,0.05648310109972954,377,0.232302840904,1,2,2,1,3,3,0.3333333333333333,301,0,143,3,1,1,0.030303030303030307,0.09090909090909093,473,0.0,1274,3002,95,0.32,0.0,1978.0
373,dq7f1r8,0.0,0.059000000000000004,0.0,0.941,0.11599999999999999,0.046,0.838,0.0,0.0,1.0,0.9957229406412812,0.04666666666666667,0.0010928986594080923,0.001092896913178265,0.0010928979609161618,0.6807786226272583,0.0010928974952548742,0.23217016458511355,0.0010928967967629433,0.0010928985429927707,0.0010928985429927707,0.022378275170922283,0.0010928999399766326,0.0010928972624242306,0.052651077508926385,0.001092897611670196,0.0010928974952548742,378,0.216486775237,1,0,1,3,0,0,0.0,229,1,208,36,0,0,0.0,0.0,344,0.09622093023255814,576,1596,61,0.57,331.0,3109.0
374,dq7cim6,0.0,0.019,0.01,0.971,0.11599999999999999,0.046,0.838,0.0,0.0,1.0,0.992089461011972,0.06735751295336788,0.0007843147031962872,0.06285666674375534,0.0007843156345188618,0.6059820652008057,0.14753302931785586,0.00078431615838781,0.0007843152852728963,0.0007843156345188618,0.03615500032901764,0.0007843158673495054,0.0007843158673495054,0.019232867285609245,0.07668524980545044,0.045280538499355316,0.000784315459895879,379,0.150065501991,1,0,0,3,0,0,0.0,229,1,1,36,0,0,0.0,0.0,131,0.5,983,1596,61,0.11,331.0,331.0
375,dq7c9v8,0.0,0.0,0.0,1.0,0.11599999999999999,0.046,0.838,0.0,0.0,1.0,0.9890937358804309,0.015384615384615384,0.002380955033004284,0.002380954567342997,0.002380960388109088,0.3189964294433594,0.0023809573613107204,0.4927181899547577,0.0023809534031897783,0.11834996938705444,0.0023809627164155245,0.002380952937528491,0.002380960388109088,0.002380954334512353,0.0023809568956494327,0.002380954567342997,0.04374493286013603,380,0.229588304986,1,0,2,3,0,0,0.0,229,1,195,36,0,0,0.0,0.0,473,0.8254364089775561,263,1596,61,0.06,331.0,70.0
376,cwqz84k,1.0,0.10400000000000001,0.039,0.857,0.075,0.08900000000000001,0.836,0.113,0.0,0.887,0.9976845809324736,0.061728395061728385,0.033327702432870865,0.11539392173290253,0.0006116215372458099,0.3509003221988678,0.0006116212462075055,0.0006116225267760456,0.24640776216983795,0.02113034576177597,0.013115213252604008,0.0006116213044151664,0.1655450165271759,0.02546274848282337,0.0006116218282841146,0.01254754513502121,0.013111300766468048,381,0.117549443418,1,0,0,1,0,0,0.0,878,1,326,0,0,0,0.0,0.0,1825,1.0,1189,2147,104,0.5,3055.0,0.0
377,dd07n8r,0.0,0.095,0.132,0.772,0.091,0.061,0.848,0.17600000000000002,0.0,0.8240000000000001,0.99520936692944,0.09090909090909093,0.09996798634529114,0.0006230538710951805,0.027135202661156654,0.4038759469985962,0.016771437600255013,0.0006230543367564678,0.0006230537546798588,0.000623054918833077,0.019807420670986176,0.000623053521849215,0.22032447159290314,0.12742942571640015,0.0006230557337403297,0.03776711598038674,0.04318269342184067,382,0.171405146587,1,0,11,1,2,2,0.0,430,1,290,2,0,0,0.0,0.1111111111111111,1754,0.6792726908435184,1149,2231,56,5.32,13561.0,6403.0
378,dd087yy,0.0,0.0,0.125,0.875,0.091,0.061,0.848,0.17600000000000002,0.0,0.8240000000000001,0.9918794045558992,0.0925925925925926,0.3946331143379211,0.003333345055580139,0.003333336440846324,0.2042129933834076,0.003333337139338255,0.0033333390019834037,0.003333340166136623,0.003333335742354393,0.003333335043862462,0.003333337139338255,0.003333347151055932,0.15563353896141052,0.2088536769151688,0.003333336440846324,0.003333338303491473,383,0.17656229946199997,1,2,0,1,3,3,0.3333333333333333,430,0,19,3,1,1,0.05555555555555555,0.16666666666666666,630,0.6490690661944192,256,2231,56,5.48,13561.0,7332.0
379,cjlwas2,0.0,0.075,0.071,0.855,0.141,0.099,0.76,0.198,0.223,0.579,0.9944480403881254,0.04854368932038835,0.001587306265719235,0.0015873023075982928,0.4316742718219757,0.1830187737941742,0.0015873023075982928,0.0015873039374127984,0.0015873033553361893,0.0015873026568442585,0.001587303588166833,0.06112760677933692,0.30671900510787964,0.0015873026568442585,0.0015873056836426258,0.0015873032389208677,0.0015873052179813385,384,0.10157771885,1,0,0,1,0,0,0.0,1342,1,20,2,0,0,0.0,0.0,1578,1.0,467,1809,57,0.34,2070.0,0.0
380,cjmhxsk,0.0,0.147,0.06,0.7929999999999999,0.141,0.099,0.76,0.198,0.223,0.579,0.9985891223197854,0.0963855421686747,0.0008658015867695212,0.000865801761392504,0.24578914046287534,0.4939680695533752,0.05065920203924179,0.0008658034494146705,0.000865801761392504,0.0008658011211082339,0.0008658019942231476,0.04811180382966995,0.15281374752521515,0.0008658019942231476,0.0008658023434691131,0.0008658024598844348,0.000865801761392504,385,0.173483081985,1,3,1,1,6,6,0.16666666666666666,1342,0,109,8,31,1,0.0015698587127158554,0.009419152276295131,1789,0.030303917549920945,879,1809,57,18.58,2070.0,66238.0
381,dto8j4k,0.0,0.267,0.013999999999999999,0.7190000000000001,0.127,0.07400000000000001,0.799,0.0,0.203,0.797,0.9778983858666396,0.05654761904761905,0.059073656797409065,0.0004694840172305703,0.00046948390081524854,0.00046948454109951854,0.00046948390081524854,0.1166948825120926,0.030887657776474956,0.0004694840754382312,0.010453851893544195,0.00046948369708843535,0.7512121200561523,0.0004694838135037571,0.010628167539834976,0.01729373075067997,0.00046948462841100985,386,0.188697050837,1,0,2,1,2,2,0.0,59,1,165,2,0,0,0.0,0.03448275862068965,106,0.6010733452593918,1564,780,90,4.11,9072.0,6021.0
382,dto6ewt,0.0,0.233,0.07400000000000001,0.693,0.127,0.07400000000000001,0.799,0.0,0.203,0.797,0.9862162906840796,0.07397959183673469,0.08013956993818283,0.0003745322173926979,0.0003745321882888675,0.21628671884536746,0.009399047121405602,0.20183880627155304,0.08622689545154573,0.00037453256663866336,0.0003745321882888675,0.0003745319845620543,0.3966819643974304,0.0003745328285731375,0.00037453253753483295,0.006430700421333313,0.00037453285767696803,387,0.09589222374970001,1,0,1,1,0,0,0.0,59,1,26,0,0,0,0.0,0.0,272,0.9253365973072216,2015,780,90,2.43,9072.0,732.0
383,dto85z6,0.0,0.163,0.0,0.8370000000000001,0.127,0.07400000000000001,0.799,0.0,0.203,0.797,0.995243230261734,0.040540540540540536,0.0019607881549745802,0.001960793510079384,0.001960786059498787,0.001960791414603591,0.001960787223652005,0.123712457716465,0.10015799105167388,0.0019607869908213615,0.0019607876893132925,0.001960786059498787,0.7526000738143921,0.001960786059498787,0.001960790948942304,0.001960786059498787,0.001960790017619729,388,0.101133390289,1,2,0,1,2,2,0.0,59,1,0,2,0,0,0.0,0.03448275862068965,59,0.6352051533398684,357,780,90,3.58,9072.0,5210.0
384,dtonjkg,0.0,0.201,0.07200000000000001,0.728,0.127,0.07400000000000001,0.799,0.0,0.203,0.797,0.9938082501552221,0.06930693069306931,0.20874550938606265,0.0014814819442108276,0.0014814824098721149,0.0014814847381785512,0.0014814825262874365,0.180281326174736,0.001481483574025333,0.026477569714188576,0.0014814827591180801,0.0014814824098721149,0.5681992769241333,0.0014814824098721149,0.001481482875533402,0.0014814832247793677,0.0014814825262874365,389,0.161810680307,1,4,1,1,5,5,0.4,59,0,28,5,2,2,0.03448275862068965,0.08620689655172414,272,0.2585351952123112,456,780,90,9.44,9072.0,26018.0
385,dtopmqe,0.0,0.187,0.031,0.782,0.127,0.07400000000000001,0.799,0.0,0.203,0.797,0.9956572217635056,0.042857142857142864,0.0022988540586084127,0.002298851497471333,0.002298851497471333,0.0022988540586084127,0.002298851730301976,0.002298854291439057,0.00229885196313262,0.002298852428793907,0.00229885196313262,0.002298851264640689,0.9678160548210144,0.002298851497471333,0.0022988540586084127,0.002298851730301976,0.002298854291439057,391,0.165016046157,1,6,1,1,6,6,0.5,59,0,30,6,4,3,0.05172413793103448,0.10344827586206896,272,0.2420168067226891,325,780,90,10.24,9072.0,28413.0
386,cgzm4v8,0.0,0.081,0.042,0.877,0.11199999999999999,0.098,0.79,0.217,0.0,0.7829999999999999,0.9960446712415216,0.09266409266409266,0.00046620142529718583,0.01328427158296108,0.02739962376654148,0.10745403170585632,0.0004662022111006081,0.18427035212516785,0.042239438742399216,0.0004662014835048467,0.058604601770639426,0.0004662009596358984,0.025600777938961983,0.3900606334209442,0.051812220364809036,0.09694303572177887,0.0004662011633627117,392,0.360676250846,1,1,0,1,24,24,0.08333333333333333,1445,0,4,24,4,2,0.01492537313432836,0.1791044776119403,1444,0.01593768905021174,1574,1598,77,91.5,5269.0,325331.0
387,cgwxesk,0.0,0.049,0.045,0.9059999999999999,0.11199999999999999,0.098,0.79,0.217,0.0,0.7829999999999999,0.9936295245935458,0.08868501529051988,0.00040404105675406754,0.035974357277154916,0.08078239858150482,0.275884747505188,0.00040404190076515084,0.05089261382818222,0.0004040411440655589,0.0004040413186885417,0.08354369550943375,0.03701934963464737,0.0004040412313770503,0.3154972791671753,0.04667565226554871,0.053948108106851585,0.017761653289198875,393,0.548542446156,1,2,0,1,23,23,0.39130434782608703,1445,0,25,23,12,9,0.06716417910447761,0.17164179104477612,1541,0.08557183226686589,1870,1598,77,17.06,5269.0,56305.0
388,c9noa5m,1.0,0.138,0.155,0.7070000000000001,0.17,0.245,0.584,0.083,0.309,0.609,0.9817082285013704,0.10385756676557864,0.00021097091666888448,0.21712805330753326,0.04000573605298996,0.4206939935684204,0.02563299424946308,0.0891687199473381,0.08541601151227951,0.004109477624297142,0.00021097080025356266,0.008285666815936565,0.063225157558918,0.04088831692934036,0.00021097097487654537,0.0002109708730131388,0.00460200197994709,394,0.301173680743,1,0,0,2,0,0,0.0,1852,1,6,0,0,0,0.0,0.0,1861,0.2335185463282775,3411,2633,102,3.41,3110.0,10208.0
389,d1jvbca,0.0,0.125,0.055999999999999994,0.818,0.168,0.047,0.785,0.0,0.0,1.0,0.9982142286876536,0.1005586592178771,0.0007662841817364098,0.0007662837160751224,0.0007662847056053579,0.0007662853458896278,0.0007662869174964727,0.5998082756996155,0.0007662845891900362,0.06263760477304459,0.12552982568740845,0.0007662840071134268,0.1702723503112793,0.034089136868715286,0.0007662860443815589,0.0007662851130589843,0.0007662847638130188,395,0.0976977684335,1,2,0,1,5,5,0.0,733,1,0,5,0,0,0.0,0.1724137931034483,733,0.0152910765646048,1024,1507,49,7.37,420.0,27047.0
390,cogezfb,0.0,0.13699999999999998,0.073,0.79,0.149,0.098,0.753,0.151,0.209,0.64,0.999069233030118,0.07738095238095237,0.00040160689968615765,0.0004016074817627669,0.012784266844391823,0.2984881699085236,0.0004016072489321232,0.3193701505661011,0.018128911033272743,0.10878429561853407,0.00040160698699764913,0.011850832961499693,0.09934622794389723,0.0558948740363121,0.00040160730713978415,0.035411667078733444,0.03793255239725113,396,0.240498955018,1,6,0,8,10,10,0.0,1578,0,1,164,1,0,0.0,0.16666666666666666,1148,0.07833612506979341,1779,1636,75,4.58,1403.0,16507.0
391,ddfgvu7,0.0,0.142,0.102,0.7559999999999999,0.132,0.011000000000000001,0.857,0.171,0.0,0.8290000000000001,0.9923757788737358,0.05797101449275361,0.12568725645542145,0.0010416678851470351,0.0010416690493002534,0.09001782536506653,0.07386579364538193,0.0010416681179776788,0.0010416682343930006,0.08423051983118057,0.14392057061195376,0.0010416693985462187,0.3167527914047241,0.0010416677687317133,0.0010416677687317133,0.0010416676523163917,0.1571919322013855,397,0.101951775353,1,0,0,1,0,0,0.0,420,1,34,0,0,0,0.0,0.0,476,0.5581191588785047,696,1215,98,0.57,1911.0,1513.0
392,dgkj9v4,0.0,0.127,0.152,0.722,0.087,0.145,0.768,0.102,0.11800000000000001,0.779,0.9980108093024216,0.078125,0.00017137978284154087,0.01248913537710905,0.005944074131548405,0.4820489585399628,0.012843321077525616,0.006209001876413822,0.02133201435208321,0.00017138011753559113,0.16016151010990146,0.0001713802048470825,0.12895455956459045,0.06709118187427521,0.00017138001567218453,0.09868395328521727,0.0035567237064242367,398,0.142406559311,1,0,0,1,3,3,0.0,523,1,5,6,0,0,0.0,0.0062370062370062365,526,0.09179188388020036,4470,1969,257,2.43,898.0,8885.0
393,dgkgh78,0.0,0.083,0.174,0.742,0.087,0.145,0.768,0.102,0.11800000000000001,0.779,0.9990524505418812,0.09375,0.00028129431302659214,0.013842368498444555,0.06357373297214508,0.5175622701644897,0.0002812941966112703,0.0002812945458572358,0.022251375019550323,0.0002812942548189312,0.07362882047891617,0.00028129431302659214,0.012658452615141869,0.22477233409881592,0.007552739232778548,0.062470149248838425,0.00028129431302659214,399,0.12925120510500002,1,0,0,1,2,2,0.0,523,1,30,5,0,0,0.0,0.004158004158004158,1757,0.13505790344412694,2674,1969,257,1.5,898.0,5751.0
394,dgkbckm,0.0,0.09699999999999999,0.047,0.855,0.087,0.145,0.768,0.102,0.11800000000000001,0.779,0.9914473493110084,0.09174311926605504,0.06497929990291595,0.000606062647420913,0.04923521727323532,0.3605400025844574,0.0006060612504370512,0.0006060617743059992,0.0006060629966668785,0.0006060611922293901,0.3101561665534973,0.0006060632294975221,0.08944039046764374,0.0006060625892132522,0.0006060614250600338,0.12019434571266174,0.0006060629966668785,400,0.182709942425,1,0,2,1,0,0,0.0,523,1,454,3,0,0,0.0,0.0,1571,1.0,1243,1969,257,0.14,898.0,0.0
395,dgkya61,0.0,0.086,0.27399999999999997,0.64,0.087,0.145,0.768,0.102,0.11800000000000001,0.779,0.97660149596227,0.08661417322834647,0.000533333804924041,0.0005333353765308857,0.1259683519601822,0.17244701087474826,0.021703951060771942,0.030113196000456813,0.0005333357839845121,0.027904370799660683,0.10204891115427016,0.0005333335720933974,0.16270598769187927,0.13755561411380768,0.09208395332098007,0.10616230219602583,0.019172992557287216,401,0.226222957559,1,2,0,1,8,8,0.125,523,0,34,11,4,1,0.002079002079002079,0.016632016632016633,1757,0.03153422059907996,1313,1969,257,7.54,898.0,27579.0
396,cczmsp2,0.0,0.037000000000000005,0.153,0.81,0.036000000000000004,0.22699999999999998,0.737,0.0,0.188,0.812,0.9937353876650116,0.06369426751592358,0.04615409672260285,0.0010101022198796274,0.08390527963638306,0.0010101029183715582,0.025888996198773384,0.0010101024527102707,0.0010101019870489836,0.03490445762872696,0.13987469673156738,0.0010101031512022018,0.31676653027534485,0.34442514181137085,0.0010101022198796274,0.0010101028019562364,0.0010101052466779947,402,0.073782698136,1,0,0,1,1,1,0.0,1620,1,8,1,0,0,0.0,0.05555555555555555,1648,0.08712121212121213,832,524,111,0.35,184.0,1928.0
397,dn6ftnl,1.0,0.07200000000000001,0.086,0.843,0.11,0.133,0.757,0.21,0.0,0.79,0.9957801748862636,0.07509293680297398,0.023329978808760643,0.017316928133368492,0.003420863300561905,0.7380083203315735,0.07246160507202147,0.022237332537770268,0.011116647161543371,0.01676551625132561,0.005290391854941845,0.000110558612504974,0.00011055865616071968,0.00011055861978093162,0.024778608232736588,0.04035138711333275,0.02459074929356575,403,0.212030423646,1,0,0,1,4,4,0.0,197,1,161,4,0,0,0.0,0.2,1508,0.034750518951333895,7150,3162,59,10.5,1356.0,37665.0
398,dn5t7n9,1.0,0.11800000000000001,0.1,0.7809999999999999,0.11,0.133,0.757,0.21,0.0,0.79,0.9989167703640346,0.0911350455675228,0.00012099223386030644,0.012814825400710106,0.00012099232844775544,0.8124329447746277,0.066869355738163,0.014840856194496157,0.004640495404601097,0.02232665754854679,0.00012099227751605213,0.004491435829550028,0.0001209924230352044,0.008859838359057903,0.0001209924666909501,0.04274016246199608,0.009378503076732159,404,0.31450039276700004,1,0,0,1,3,3,0.0,197,1,35,3,0,0,0.0,0.15,238,0.42614707730986795,6420,3162,59,0.53,1356.0,1826.0
399,dn5syqs,0.0,0.105,0.033,0.862,0.11,0.133,0.757,0.21,0.0,0.79,0.9907512902649328,0.060606060606060615,0.0015151527477428315,0.0015151530969887972,0.0015151530969887972,0.7612922191619873,0.029807358980178836,0.052113842219114304,0.08284980803728104,0.0015151571715250613,0.0015151527477428315,0.001515155308879912,0.001515153795480728,0.0015151523984968662,0.00151515519246459,0.0015151544939726591,0.058785274624824524,405,0.155825136718,1,2,0,1,2,2,0.5,197,0,8,2,1,1,0.05,0.1,200,0.5631229235880398,539,3162,59,0.4,1356.0,1052.0
400,dq3illd,1.0,0.11800000000000001,0.24100000000000002,0.6409999999999999,0.11800000000000001,0.174,0.708,0.273,0.0,0.727,0.9931099907671348,0.10638297872340426,0.0009803930297493935,0.000980392680503428,0.0009803934954106808,0.0009803950088098645,0.0009803930297493935,0.0009803941939026117,0.2347528785467148,0.0009803929133340716,0.0009803927969187498,0.0009803939610719679,0.7525020241737366,0.0009803930297493935,0.0009803940774872901,0.0009803925640881062,0.0009803930297493935,406,0.142741243462,1,0,2,1,1,1,0.0,133,1,83,1,0,0,0.0,0.0048543689320388345,753,0.10459183673469387,712,1689,58,0.32,205.0,1755.0
401,dq3zj4j,0.0,0.102,0.154,0.7440000000000001,0.11800000000000001,0.174,0.708,0.273,0.0,0.727,0.9989700807299929,0.06140350877192983,0.021085072308778763,0.00040160666685551405,0.0543307401239872,0.07112695276737213,0.00040160692878998816,0.0004016078310087323,0.061118315905332565,0.03690901398658752,0.00040160701610147953,0.00040160689968615765,0.7518154382705688,0.00040160742355510587,0.00040160832577385014,0.0004016078310087323,0.0004016071907244623,407,0.117664596883,1,2,0,1,2,2,0.0,133,0,36,2,1,0,0.0,0.009708737864077669,682,0.0107324223862625,1696,1689,58,5.18,205.0,18896.0
